movie_id,genres_list
43959,"[18, 28]"
81025,[18]
55465,[35]
44564,"[18, 35]"
48340,"[28, 53]"
48572,"[28, 53]"
70578,"[18, 53, 80]"
74308,[18]
74998,"[18, 28, 53]"
61891,"[18, 53]"
77459,"[16, 28, 35, 10751]"
49022,"[18, 35, 10749]"
49012,"[35, 10749]"
44945,"[18, 53, 80]"
45610,"[28, 53, 80]"
50837,"[18, 53]"
50780,[18]
71157,[18]
83564,"[16, 28, 35, 10751]"
80767,[99]
73937,[35]
51162,"[16, 10751]"
417859,"[16, 28, 10751]"
51481,[35]
71670,[53]
58428,[53]
70954,"[18, 28, 53]"
53487,[18]
66129,[35]
75802,"[35, 10749]"
82532,"[18, 35]"
62630,"[18, 28, 53, 80]"
73499,"[18, 28, 53, 80]"
50725,"[18, 35, 10749]"
49950,"[18, 53]"
80184,[53]
53319,[35]
45156,"[18, 35, 10749]"
38541,[28]
50321,"[16, 28, 10751]"
71672,[53]
70821,[18]
80038,"[18, 35, 10749]"
64586,"[18, 10749]"
76758,[18]
77495,[53]
58232,"[35, 10749]"
55725,"[18, 35]"
79108,[35]
65229,[18]
94363,"[18, 35]"
94363,"[18, 35]"
81390,"[28, 53, 80]"
79120,"[18, 10749]"
80015,[35]
50671,[53]
51209,"[18, 28, 53, 80]"
58547,"[18, 35]"
77887,"[16, 28, 35, 10751]"
47760,"[18, 10749]"
70577,"[18, 53, 80]"
70586,"[18, 28, 53, 80]"
84355,"[18, 35]"
79697,[35]
70868,[35]
86331,"[18, 10749]"
65055,[53]
86555,"[18, 35]"
52067,[35]
65599,[53]
64639,[53]
65218,"[18, 35]"
89008,"[18, 35, 10749]"
75622,"[18, 28, 53, 80]"
85435,[35]
101173,"[18, 53]"
73873,[18]
81342,"[18, 35, 10749]"
56909,[35]
72477,"[18, 53, 80]"
82424,"[16, 28, 35, 10751]"
51588,[35]
74513,"[18, 28]"
65291,"[16, 28]"
92182,[53]
57331,"[28, 53]"
59115,"[28, 53]"
74777,[53]
70006,"[18, 28]"
46221,[53]
85735,"[35, 10749]"
72432,"[18, 53]"
56590,"[16, 28]"
67748,"[18, 53, 80]"
30618,"[18, 28, 53]"
63831,[18]
63310,"[18, 80]"
76543,"[18, 10749]"
75198,[35]
75736,"[18, 28, 53]"
66118,[35]
66118,[35]
76122,[28]
86812,"[18, 28, 53]"
97795,[53]
73532,"[18, 35]"
53174,[35]
56831,[18]
58444,[35]
87368,[18]
77561,[28]
74879,"[18, 80]"
59722,[28]
84226,"[18, 28, 53]"
74536,"[18, 53, 80]"
63493,"[18, 53]"
41517,[28]
63710,"[18, 35]"
79433,"[16, 28]"
69778,[35]
56415,"[18, 80]"
61667,"[18, 35]"
55292,"[18, 28]"
78480,"[18, 35]"
74726,"[35, 53]"
71677,[28]
60405,[18]
76696,"[18, 10749]"
44754,[18]
81481,[18]
50217,"[18, 35, 10749]"
71254,"[28, 53]"
71254,"[28, 53]"
77221,"[18, 28]"
51994,"[18, 10749]"
67884,[35]
57276,[99]
80379,[35]
73588,[53]
78381,[53]
59296,"[35, 10749]"
56906,[53]
72213,[18]
59570,[35]
70057,"[18, 28, 53]"
54320,"[18, 28]"
61202,"[18, 35, 10749]"
94047,"[18, 28]"
73262,"[28, 53]"
68818,"[18, 28]"
77944,[35]
54293,[99]
56832,"[28, 53]"
91070,[35]
54445,"[28, 53, 80]"
53010,"[35, 10749]"
92321,"[16, 28]"
76535,[28]
9364,"[18, 10749]"
58626,"[28, 53]"
73936,[53]
77878,[18]
51248,[53]
56339,[35]
75233,[18]
73456,"[16, 28, 10751]"
73456,"[16, 28, 10751]"
80591,"[18, 10749]"
56780,"[18, 28, 53]"
38540,"[18, 28, 53]"
57585,"[28, 53, 80]"
73562,[18]
84111,"[18, 35, 10749]"
58235,[18]
77462,"[35, 10749]"
63197,"[18, 53]"
81003,"[16, 10751]"
73624,"[28, 35]"
40161,"[18, 35, 10749]"
62564,"[18, 35]"
50601,[18]
41109,"[28, 53]"
51017,"[18, 35]"
85033,"[18, 10749]"
68637,[35]
62580,"[18, 10749]"
57119,[35]
77941,[35]
76451,"[18, 35]"
75948,[28]
100898,"[18, 10749]"
86593,[18]
86130,"[16, 10751]"
87587,"[18, 35, 10749]"
84427,[18]
81401,[18]
55720,[18]
78294,[53]
77117,[18]
74135,"[28, 53]"
81167,[99]
73358,"[18, 53]"
83900,[53]
61901,"[16, 28]"
78182,"[18, 53]"
132064,[53]
80125,[35]
78476,[35]
73770,"[35, 10749]"
59726,"[18, 53]"
58219,"[35, 10749]"
85431,"[35, 10749]"
86000,"[18, 10749]"
86820,"[18, 28, 53]"
65034,[18]
81870,[28]
65650,"[18, 53]"
65650,"[18, 53]"
63849,"[18, 35]"
93394,[53]
70196,"[28, 53]"
56401,[18]
75491,"[16, 28]"
91186,[18]
73686,[18]
79382,[18]
59118,"[28, 53, 80]"
59197,"[28, 53]"
51993,"[18, 35]"
80410,"[18, 28]"
98568,"[28, 53]"
79464,"[18, 10749]"
80410,"[18, 28]"
80468,"[35, 53]"
81684,"[16, 28, 10751]"
58858,[35]
58767,"[18, 28, 53]"
57737,"[16, 28, 10751]"
80518,"[16, 28]"
79777,"[18, 10749]"
79643,[35]
85836,[18]
64288,[99]
56418,"[18, 35]"
64288,[99]
79628,[99]
79553,"[18, 28]"
120475,"[16, 28]"
56418,"[18, 35]"
137145,[53]
92395,[53]
78461,[53]
101325,[18]
71325,"[18, 10749]"
51996,"[18, 80]"
62977,"[18, 28]"
62441,[18]
83660,[99]
76349,"[18, 28]"
72912,"[28, 53]"
54271,"[28, 53]"
98545,"[18, 35, 10749]"
74523,[28]
134481,[99]
72912,"[28, 53]"
82529,[18]
76101,[28]
57812,"[28, 53]"
65233,"[18, 35]"
77461,"[18, 35]"
59883,"[28, 53]"
77635,"[18, 28]"
73144,[28]
91333,[28]
73818,[53]
78206,"[18, 35, 10749]"
59852,"[28, 53]"
58522,[35]
47320,"[18, 35, 10749]"
57718,"[16, 28, 35, 10751]"
73939,[18]
77560,"[18, 28]"
82743,"[35, 53]"
78093,[53]
83727,[53]
76420,"[16, 28]"
69225,"[28, 53, 80]"
78478,"[28, 35]"
83860,[18]
75595,[18]
80662,"[18, 53]"
59006,[35]
75229,[53]
60422,"[18, 35]"
54597,"[28, 53]"
64854,[53]
79723,"[28, 35]"
73362,"[28, 53]"
79395,[35]
58231,[35]
75969,[35]
65762,"[35, 10749]"
62796,"[18, 10749]"
80530,[18]
87178,"[28, 53]"
76360,[99]
77269,[99]
78854,[35]
72174,"[28, 53]"
91549,[53]
168210,"[18, 53]"
61348,"[18, 10749]"
66942,"[18, 35, 10749]"
84228,[53]
81534,"[18, 35]"
78604,[18]
77879,"[18, 28]"
83443,[99]
76532,[18]
58443,[28]
54662,"[18, 35]"
70585,"[35, 10749]"
79934,"[18, 35]"
64320,"[18, 53]"
73290,[53]
86412,"[16, 28]"
60950,[53]
27205,"[28, 53]"
10138,[28]
20352,"[16, 10751]"
11324,"[18, 53]"
10191,"[16, 28, 10751]"
44214,"[18, 53]"
37799,[18]
38757,"[16, 10751]"
27578,"[28, 53]"
20526,[28]
45269,[18]
44115,"[18, 28, 53]"
18823,[28]
20504,"[28, 53]"
27576,"[28, 53, 80]"
37735,[35]
22538,"[28, 35]"
38055,"[16, 28, 35, 10751]"
10192,"[16, 28, 35, 10751]"
38365,[35]
44264,"[18, 28]"
49018,[53]
41733,"[18, 35]"
37834,"[28, 35]"
45317,[18]
23168,"[18, 53, 80]"
35791,"[28, 53]"
20662,[28]
34851,"[28, 53]"
35056,[35]
44048,"[28, 53]"
43347,"[18, 35, 10749]"
22971,"[18, 10749]"
39451,"[35, 10749]"
32856,"[35, 10749]"
23048,"[28, 35]"
23169,"[18, 10749]"
46705,"[18, 10749]"
46838,"[35, 53]"
27573,[28]
26388,"[18, 53]"
38408,"[18, 35, 10749]"
44040,[53]
37056,"[18, 35, 10749]"
22972,"[18, 28, 53]"
23437,[53]
41216,"[16, 28, 10751]"
37472,"[18, 28]"
41436,[53]
26389,"[28, 53, 80]"
51739,"[16, 28, 10751]"
31867,"[28, 53, 80]"
11439,[53]
32823,[35]
41402,"[18, 53]"
38167,[18]
29427,"[28, 53]"
22894,[53]
38745,[35]
43933,"[18, 28, 53]"
43923,"[18, 35]"
46146,"[28, 53]"
41210,"[18, 35, 10749]"
44363,[53]
43593,"[35, 53]"
39013,[18]
41283,"[18, 28, 53, 80]"
42297,"[18, 10749]"
38778,[35]
7978,"[18, 53]"
49797,[53]
41233,"[18, 10749]"
34016,"[35, 10749]"
33909,"[18, 80]"
27579,"[18, 53, 80]"
44603,"[18, 28]"
34813,"[28, 53, 80]"
42684,[28]
12201,"[18, 53, 80]"
37950,[18]
39781,"[18, 35]"
25195,"[35, 10749]"
61979,"[18, 10749]"
46738,"[18, 53]"
49009,"[18, 28]"
34806,"[35, 10749]"
40662,"[16, 28]"
38199,"[18, 28, 53]"
37786,"[18, 35, 10749]"
20533,"[18, 28, 53]"
43949,"[18, 10749]"
38357,"[18, 35, 10749]"
22907,"[18, 28, 53, 80]"
35019,"[28, 35]"
23759,"[18, 28]"
58857,"[18, 28]"
41211,"[35, 10749]"
55347,"[18, 35, 10749]"
48034,"[18, 35]"
51608,"[28, 53, 80]"
38303,"[35, 10749]"
46261,"[28, 53]"
39452,[99]
189197,"[18, 28]"
38358,"[18, 53]"
45657,[53]
51620,"[28, 53]"
48415,[35]
41411,[18]
35552,"[28, 53]"
74997,"[18, 53, 80]"
58496,[99]
44639,[99]
52015,"[18, 28, 53]"
40619,"[16, 28, 35, 10751]"
44244,"[18, 35]"
38073,"[18, 35, 10749]"
40264,"[35, 53]"
42949,"[16, 28, 10751]"
37645,"[28, 53, 80]"
48289,"[18, 53]"
45958,[18]
43549,"[18, 53]"
48838,"[18, 80]"
27586,[18]
36419,"[18, 53]"
38363,"[18, 53]"
34803,[35]
41215,"[18, 28, 53]"
44249,"[18, 28]"
44982,"[18, 53]"
41515,"[16, 28, 35, 10751]"
23830,"[18, 10749]"
44629,"[18, 53, 80]"
52077,[35]
45658,"[18, 35, 10749]"
38031,"[18, 35, 10749]"
51241,"[18, 10749]"
44129,[18]
42888,"[18, 35, 10749]"
39210,[18]
54186,"[18, 53]"
26022,"[18, 10749]"
44835,[18]
42296,[99]
44147,"[28, 35]"
52274,[53]
44683,"[16, 28, 10751]"
41505,[53]
44113,[18]
43930,"[18, 28]"
45094,[18]
37931,"[28, 35]"
37414,"[18, 53, 80]"
53457,[18]
35558,"[18, 35, 10749]"
42194,"[18, 28, 53, 80]"
43552,[53]
27585,[18]
45162,"[16, 28]"
27583,"[18, 35, 10749]"
65760,"[18, 53, 80]"
48395,[28]
50204,"[35, 53]"
38234,"[28, 53]"
44269,[35]
49953,"[16, 10751]"
35169,[35]
51991,"[18, 35, 10749]"
60309,"[18, 80]"
31007,[18]
38277,[35]
39053,"[18, 35, 10749]"
58013,[35]
38961,"[35, 10749]"
61404,"[28, 53, 80]"
52338,"[18, 10749]"
43931,"[18, 53]"
30061,"[16, 28]"
46528,"[18, 28, 53]"
39285,"[35, 10749]"
49787,"[18, 53]"
46829,"[18, 35]"
48650,"[18, 10749]"
12819,"[16, 10751]"
42941,[53]
52505,[18]
44716,[18]
63578,"[18, 35]"
101669,"[18, 53, 80]"
56014,[35]
46441,[53]
36950,[18]
48946,"[18, 53]"
30675,"[16, 28]"
50838,[53]
38093,"[18, 35, 10749]"
43939,"[18, 35]"
57361,"[18, 53, 80]"
44009,"[18, 35]"
48492,"[18, 28, 53]"
39486,[18]
40794,"[18, 35, 10749]"
40720,"[18, 28, 53, 80]"
43920,[18]
46138,"[18, 35]"
47218,"[35, 10749]"
43209,"[18, 28]"
59429,[53]
33602,[18]
45535,[35]
59421,"[18, 53, 80]"
43919,"[35, 53]"
48303,"[18, 10749]"
51447,[35]
41413,"[18, 35, 10749]"
27569,[18]
50848,"[18, 35, 10749]"
44678,"[28, 53]"
46332,[18]
45272,"[18, 10749]"
41592,[18]
56812,"[18, 28, 53]"
31900,[18]
34583,"[18, 53]"
43641,"[16, 28]"
45745,"[16, 28]"
46523,"[28, 35]"
50037,"[28, 53]"
34335,"[18, 53, 80]"
41556,"[18, 35, 10749]"
57120,[18]
35138,"[28, 35]"
36801,"[18, 35]"
57243,[35]
58446,"[18, 10749]"
62592,"[35, 10749]"
47854,"[18, 28, 53]"
47763,[53]
73211,"[18, 28]"
40016,"[28, 53]"
70695,"[18, 35]"
29920,"[18, 53, 80]"
45202,"[18, 53]"
35025,[35]
38568,[18]
50674,"[18, 28]"
74471,"[28, 53]"
12685,"[28, 53]"
34179,"[18, 28, 53]"
34179,"[18, 28, 53]"
11761,[53]
53596,[18]
47607,"[18, 35, 10749]"
40817,[35]
44092,"[18, 28]"
36940,"[18, 35]"
61984,[28]
68341,"[18, 53, 80]"
54441,"[18, 80]"
241829,[99]
44737,[99]
38626,"[28, 35]"
40663,[99]
40247,"[18, 35]"
57703,"[18, 10749]"
136294,"[35, 10749]"
80188,"[18, 28, 53, 80]"
35217,[35]
71622,[53]
65496,[18]
60011,"[18, 10749]"
45569,"[18, 28, 53]"
39356,"[18, 35]"
53399,[18]
41180,[18]
41382,[35]
71700,"[18, 28, 53]"
59145,"[28, 53]"
39522,"[28, 53]"
48393,[53]
39413,"[18, 35]"
42892,[35]
39681,"[18, 53]"
69480,[99]
47909,[18]
43200,"[18, 35]"
42892,[35]
39681,"[18, 53]"
72914,[99]
50845,"[18, 35]"
47979,[18]
60809,"[35, 10749]"
56180,"[18, 53]"
37058,[18]
41827,"[18, 53]"
34134,"[16, 28, 10751]"
42189,[35]
50618,"[18, 28]"
47518,[53]
37034,[28]
48748,[35]
27584,[35]
72660,"[18, 10749]"
33555,"[18, 28, 53]"
49706,[53]
50393,"[16, 10751]"
46198,[35]
35428,[35]
46812,"[28, 35]"
35221,"[18, 35]"
44992,[99]
47386,[53]
44992,[99]
39440,[99]
46789,[18]
56968,[18]
75311,[99]
63727,[53]
43418,[18]
43434,"[18, 53, 80]"
44874,"[16, 10751]"
44155,[35]
50365,"[18, 35]"
55785,[18]
12645,"[18, 28, 53]"
43943,"[18, 35, 10749]"
51072,"[35, 10749]"
48373,"[18, 10749]"
43642,"[18, 53]"
50723,"[16, 28]"
45556,[28]
48243,"[18, 53]"
34563,[35]
52454,"[28, 53]"
46689,[99]
37757,[99]
48392,[35]
43942,[99]
49901,[53]
60534,"[18, 53, 80]"
45316,[18]
38325,"[18, 53]"
38033,[53]
367186,"[18, 10749]"
40777,"[18, 35, 10749]"
49958,"[18, 53]"
54524,"[18, 53, 80]"
60575,[53]
34182,[18]
62728,"[18, 53, 80]"
75170,[18]
55165,"[18, 35]"
70076,[35]
37832,[35]
46541,"[28, 53]"
47177,"[28, 53]"
38570,[35]
57627,"[35, 10749]"
51736,"[18, 10749]"
46665,"[18, 53]"
55165,"[18, 35]"
89704,[99]
46713,"[28, 53]"
46920,[18]
51200,[18]
44560,[18]
66193,"[28, 53, 80]"
56405,[18]
42307,"[28, 53]"
45781,[35]
40170,[28]
45077,"[18, 35, 10749]"
44037,"[28, 53]"
44638,"[18, 28]"
35458,"[35, 10749]"
51299,[99]
74586,[53]
44037,"[28, 53]"
44638,"[18, 28]"
45077,"[18, 35, 10749]"
51299,[99]
57521,"[18, 80]"
41518,"[18, 10749]"
46207,[18]
70925,[18]
45022,"[18, 53, 80]"
53256,"[18, 35, 10749]"
53844,[35]
47088,[35]
36298,"[18, 35]"
46718,"[16, 28]"
51090,[35]
19995,[28]
14160,"[16, 28, 35, 10751]"
16869,"[18, 28, 53]"
18785,[35]
14161,[28]
13475,[28]
2080,"[28, 53]"
19908,"[35, 53]"
17654,"[28, 53]"
8373,[28]
19913,"[18, 35, 10749]"
13183,"[28, 53]"
534,"[18, 28, 53]"
13804,"[18, 28, 53, 80]"
14869,"[28, 53]"
8355,"[16, 28, 35, 10751]"
13448,[53]
17431,"[18, 28]"
18240,"[18, 35, 10749]"
22881,[18]
12437,"[28, 53]"
22803,"[18, 53, 80]"
13811,"[18, 28, 53]"
15512,"[16, 28, 10751]"
11322,"[18, 80]"
16996,[35]
22947,"[18, 10749]"
19959,"[28, 53]"
14836,"[16, 10751]"
21208,[53]
10315,"[16, 28, 35, 10751]"
22954,[18]
20766,"[18, 28]"
15472,"[18, 53, 80]"
7980,"[18, 28]"
18487,"[18, 53, 80]"
10184,"[18, 35, 10749]"
20943,"[35, 10749]"
20453,"[18, 35, 10749]"
16871,[53]
15092,"[28, 53, 80]"
8054,"[28, 53]"
10521,[35]
19912,[53]
18501,"[28, 53]"
19898,"[28, 53]"
19994,"[35, 53]"
10313,"[18, 35]"
16614,[35]
20048,"[35, 10749]"
37707,"[28, 53]"
17609,"[18, 53]"
18947,"[18, 35]"
19901,"[28, 53]"
22804,[53]
7445,"[18, 53]"
13455,[28]
19899,"[35, 10749]"
10024,[18]
22825,"[28, 53]"
24253,"[18, 28, 53, 80]"
24803,"[18, 10749]"
26466,[53]
17610,"[28, 35]"
18480,[35]
16866,"[16, 28, 35, 10751]"
16538,[35]
28355,[53]
23488,"[18, 28, 53]"
8952,"[18, 35, 10749]"
13207,[53]
16995,[28]
28211,"[18, 53]"
37169,[53]
33613,"[28, 53, 80]"
29917,[53]
12573,"[18, 35]"
34653,"[18, 10749]"
10664,[53]
22824,"[28, 53]"
16577,"[16, 28, 10751]"
25793,[18]
24684,"[18, 10749]"
26123,[35]
14164,"[28, 53]"
20829,"[18, 35]"
18405,"[18, 53, 80]"
26428,"[18, 28]"
18162,"[28, 35]"
21575,"[18, 80]"
32985,[28]
4959,"[18, 53, 80]"
14254,"[18, 53]"
22832,"[28, 53, 80]"
22897,"[35, 10749]"
22798,[18]
25941,"[18, 28, 53, 80]"
34647,"[18, 28]"
13788,[53]
24480,"[16, 28, 35, 10751]"
12403,"[28, 53]"
24418,"[28, 53]"
22327,"[18, 35, 10749]"
21407,[53]
13532,"[28, 35]"
18320,"[18, 10749]"
19265,"[35, 10749]"
11699,"[18, 80]"
14451,"[35, 53]"
15357,"[28, 53, 80]"
26505,"[16, 28, 10751]"
23706,[35]
38810,[18]
15159,"[35, 53]"
37861,"[18, 28]"
18781,[53]
26390,"[18, 53, 80]"
24438,[35]
25196,"[18, 10749]"
14435,[53]
26171,[18]
33273,"[18, 28, 53]"
19918,[35]
25769,"[18, 28, 53]"
34480,"[28, 53]"
22821,"[28, 53, 80]"
26280,[18]
23128,[99]
24150,[53]
33511,[18]
24469,[18]
31203,[35]
11156,[18]
45650,"[28, 53]"
17332,[18]
37903,"[18, 53, 80]"
22787,"[28, 53, 80]"
35554,[35]
24122,"[35, 10749]"
4597,"[18, 28, 53, 80]"
17134,"[18, 28, 53]"
41479,"[18, 35]"
24804,"[28, 35]"
25475,"[16, 28, 10751]"
25983,[53]
14979,"[28, 53, 80]"
46420,[53]
23823,[53]
19255,"[18, 35, 10749]"
19833,[35]
12569,[35]
22536,"[18, 53]"
17927,[35]
62320,[99]
26963,"[16, 28, 10751]"
17336,"[18, 28, 53, 80]"
24056,"[28, 53]"
12572,"[18, 35, 10749]"
23963,"[28, 53]"
25643,"[18, 10749]"
20178,"[35, 10749]"
19840,"[35, 10749]"
26688,[53]
38542,"[18, 53, 80]"
30018,"[18, 53, 80]"
22074,[99]
10197,"[18, 10749]"
19904,[53]
26691,[35]
16258,"[18, 28, 53, 80]"
8880,[18]
22855,"[16, 28]"
22051,"[18, 10749]"
21191,"[18, 28, 53, 80]"
14410,[18]
176241,"[18, 28, 53]"
105077,"[18, 28]"
21641,[18]
28665,"[18, 35, 10749]"
38780,"[18, 28, 53, 80]"
19794,"[35, 10749]"
34069,"[28, 53]"
34069,"[28, 53]"
19824,[35]
18238,"[35, 53]"
26320,"[18, 35]"
18476,"[18, 53, 80]"
28089,[18]
28510,"[28, 53]"
22164,"[18, 28, 53]"
17335,"[18, 53]"
25205,"[18, 35]"
28053,"[18, 35]"
15268,"[28, 53]"
17532,"[28, 53, 80]"
35052,"[18, 53]"
20606,"[35, 53]"
31175,"[18, 35]"
29426,"[28, 53]"
13975,"[18, 53, 80]"
18438,"[18, 35, 10749]"
15359,"[16, 28]"
16325,"[28, 53, 80]"
37905,"[28, 53]"
29963,"[18, 10749]"
18955,[35]
25704,[35]
37534,[53]
9511,"[35, 10749]"
25846,"[18, 35]"
24869,[28]
37181,[18]
25602,"[18, 28, 53, 80]"
23049,"[35, 10749]"
25602,"[18, 28, 53, 80]"
14536,"[35, 10749]"
15577,"[18, 80]"
17680,"[18, 35]"
21634,[18]
21474,[35]
15809,"[18, 28, 53]"
28739,[53]
1450,"[28, 53]"
23988,"[35, 53]"
39414,"[18, 35]"
20777,"[18, 53]"
79896,"[35, 53]"
22683,[18]
38448,"[18, 10749]"
19597,"[18, 35]"
36691,"[18, 35, 10749]"
19556,"[35, 10749]"
9503,[18]
18896,[35]
37269,[35]
25137,"[18, 53, 80]"
18898,"[18, 35]"
20825,"[35, 10749]"
15587,"[28, 35]"
15681,[35]
25968,"[18, 10749]"
33997,[18]
38150,"[18, 53]"
24589,"[16, 28, 35, 10751]"
80527,"[28, 53]"
26035,"[18, 10749]"
26035,"[18, 10749]"
30974,"[28, 53]"
23410,"[28, 53]"
26587,"[18, 53]"
41110,"[18, 10749]"
37565,"[28, 35]"
17413,[35]
20618,[35]
17740,[18]
22302,"[18, 80]"
30431,[18]
30685,[53]
41498,"[16, 28]"
253835,"[18, 28]"
15712,"[18, 10749]"
39037,"[35, 10749]"
52124,[35]
15439,[35]
20083,"[18, 28, 53, 80]"
23512,[18]
23951,[99]
32084,[18]
19599,"[18, 53]"
19905,[35]
22640,"[18, 35]"
34423,[35]
28118,"[16, 10751]"
30596,"[18, 28]"
53957,[35]
25472,"[16, 10751]"
220903,[99]
4475,"[18, 35, 10749]"
17577,"[28, 53]"
28938,[35]
33282,[35]
28938,[35]
291081,"[18, 53, 80]"
17911,"[28, 53]"
101907,"[16, 28]"
26920,"[18, 28]"
44027,"[18, 53, 80]"
33806,"[18, 35]"
12404,"[18, 35, 10749]"
21345,[18]
15257,"[16, 28]"
40623,"[16, 28, 35, 10751]"
40623,"[16, 28, 35, 10751]"
14549,"[28, 53, 80]"
23566,"[16, 10751]"
36811,"[18, 10749]"
40171,"[28, 35]"
22215,"[18, 35, 10749]"
17618,[53]
38087,"[35, 53]"
11928,"[18, 53]"
37080,"[18, 10749]"
25053,[18]
44750,"[18, 35]"
33195,"[18, 53]"
29150,"[18, 35]"
21398,[53]
27646,[53]
26367,"[18, 35]"
33196,"[18, 28, 53]"
27310,"[18, 28, 53]"
15713,[35]
42171,"[18, 35]"
61872,"[18, 28]"
52799,"[18, 10749]"
291092,"[18, 53, 80]"
20441,[53]
28227,[99]
32868,"[18, 35]"
26629,[35]
19543,"[28, 53]"
14688,"[35, 10749]"
160885,[35]
18899,"[28, 53]"
25754,"[18, 53]"
16418,"[16, 10751]"
291084,"[18, 53, 80]"
22805,"[18, 35]"
33974,"[18, 10749]"
27866,[35]
16759,"[18, 53, 80]"
8316,"[18, 53]"
27135,"[18, 53]"
43950,[53]
26809,"[16, 28, 10751]"
36597,[18]
14857,[18]
23509,[35]
14857,[18]
41360,"[28, 53]"
21752,[35]
27297,[53]
35885,[35]
14141,[35]
34626,"[18, 28, 53]"
23044,[99]
34188,[35]
36598,[35]
51365,"[28, 53]"
22175,[53]
19823,"[18, 53]"
28465,"[28, 53]"
36598,[35]
32395,[18]
34626,"[18, 28, 53]"
173672,[53]
16167,[53]
29182,"[18, 80]"
14853,"[28, 53]"
14028,"[18, 28, 53]"
44125,"[18, 10749]"
64502,"[28, 53]"
24833,[28]
281982,"[18, 28]"
22681,[53]
20407,"[35, 10749]"
23382,[53]
30432,[18]
66113,"[18, 53]"
35939,"[18, 53]"
23382,[53]
32909,"[18, 28]"
183894,"[18, 35, 10749]"
28891,"[18, 53, 80]"
25183,"[18, 35, 10749]"
39641,[18]
38984,"[18, 10749]"
24293,"[18, 28]"
23116,[99]
133365,[18]
28019,"[28, 53, 80]"
16931,[28]
155,"[18, 28, 53, 80]"
1726,[28]
10681,"[16, 10751]"
8681,"[28, 53]"
10764,"[28, 53, 80]"
13223,[18]
1724,[28]
9502,"[16, 10751]"
8960,[28]
12405,"[18, 10749]"
8909,"[28, 53, 80]"
217,[28]
7191,"[28, 53]"
11321,[18]
12162,"[18, 53]"
10527,"[16, 10751]"
8247,[28]
10201,"[35, 10749]"
13053,"[16, 28, 35, 10751]"
7446,"[28, 35]"
11253,[28]
8065,"[18, 80]"
14756,"[18, 28]"
1735,"[28, 53]"
11631,"[35, 10749]"
14574,[18]
9870,"[18, 35, 10749]"
4944,"[18, 35]"
10189,"[28, 35]"
2253,"[18, 53]"
10483,"[28, 53]"
13387,"[28, 53, 80]"
3580,"[18, 53, 80]"
12133,[35]
13027,"[28, 53]"
13310,"[18, 53]"
10200,"[18, 28, 53]"
10661,"[28, 35]"
12163,"[18, 10749]"
7555,"[28, 53]"
5038,"[18, 10749]"
6557,"[35, 10749]"
8645,"[28, 53]"
7840,"[18, 28]"
9029,"[35, 10749]"
12113,"[18, 28, 53]"
12222,"[16, 28, 35, 10751]"
12429,"[16, 10751]"
13809,"[28, 53, 80]"
8055,"[18, 10749]"
4148,"[18, 10749]"
7461,"[18, 28, 53, 80]"
10358,[35]
7735,"[18, 53]"
8848,"[18, 53, 80]"
6972,[18]
9381,"[28, 53]"
8390,"[35, 10749]"
13051,[28]
10139,[18]
15373,[35]
13813,"[18, 28]"
8328,"[18, 10749]"
8836,"[18, 28, 53]"
8265,[35]
9539,"[18, 53]"
13335,"[28, 35]"
4564,"[18, 35, 10749]"
12620,"[35, 10749]"
10665,[53]
13515,[53]
14784,"[18, 28]"
8676,[35]
8456,"[18, 28]"
1729,[28]
4953,"[18, 35]"
12184,[18]
13042,"[16, 10751]"
14359,"[18, 53]"
13510,[53]
10761,"[35, 10749]"
8338,"[18, 28, 53]"
12182,"[18, 35, 10749]"
12783,"[18, 10749]"
13389,"[18, 28, 53, 80]"
12193,"[18, 35, 10749]"
1266,"[18, 28, 53, 80]"
21861,[35]
13184,"[28, 53, 80]"
13460,"[28, 53]"
11499,[18]
13812,"[28, 53]"
10529,[28]
15157,[18]
7278,[35]
11918,"[28, 35]"
13690,"[16, 28, 35, 10751]"
10360,[18]
10185,"[18, 53, 80]"
12690,"[18, 80]"
18911,[28]
13279,"[18, 53, 80]"
13179,"[16, 28, 10751]"
9030,"[18, 53]"
13413,"[16, 10751]"
8457,[35]
13260,[35]
4960,[18]
10199,"[16, 28, 10751]"
13090,"[18, 35]"
11152,"[18, 53]"
13635,"[18, 28, 53, 80]"
12177,"[35, 10749]"
8090,[18]
13092,"[18, 35, 10749]"
13150,"[18, 53, 80]"
13855,"[18, 53, 80]"
18570,[99]
13805,"[28, 35]"
8780,[35]
8669,"[18, 35]"
9022,[53]
15362,"[18, 28, 53, 80]"
13596,[35]
13291,"[18, 28, 53, 80]"
8881,[18]
8882,"[18, 80]"
16804,[18]
13220,[53]
12289,"[18, 28]"
13018,"[18, 53, 80]"
14400,"[18, 28, 53]"
6933,[53]
13401,"[35, 10749]"
10885,[53]
13851,"[16, 28]"
8841,[18]
14976,[18]
6968,"[18, 28, 53, 80]"
11127,[28]
10523,[18]
10186,"[18, 35]"
12837,"[18, 28]"
14248,"[16, 28, 35, 10751]"
16353,"[28, 53]"
10362,"[18, 10749]"
14326,"[18, 10749]"
12914,[28]
13001,[28]
13256,"[28, 53]"
4942,"[18, 35, 10749]"
10503,"[18, 35]"
14637,"[18, 53]"
8944,"[18, 35]"
8832,[18]
14728,"[28, 35]"
12912,"[18, 35, 10749]"
13973,"[18, 35]"
10800,"[16, 10751]"
